address,bing_type,bing_confidence,bing_latitude,bing_longitude,mapquest_type,mapquest_class,mapquest_latitude,mapquest_longitude
"1301  Pennsylvania AV PIttsburgh, PA",Address,Medium,40.454158782958984,-80.02482604980469,house,place,40.454221,-80.024887
"4913  Gertrude ST PIttsburgh, PA",Address,High,40.40987777709961,-79.94213104248047,house,place,40.4097181538462,-79.9422746153846
"2525  Webster AV PIttsburgh, PA",Address,High,40.450164794921875,-79.97171020507812,house,place,40.45008,-79.97166
"212  Vineland ST PIttsburgh, PA",Address,High,40.386558532714844,-79.99846649169922,house,place,40.3873926465792,-79.9997348049412
"6215  Huntress ST PIttsburgh, PA",Address,High,40.467320904135704,-79.91821870207787,house,place,40.467318,-79.9178673
"Brushton AV &  Susquehanna ST PIttsburgh, PA",RoadIntersection,High,40.450459867715836,-79.8906697332859,,,,
"7314  Kelly ST PIttsburgh, PA",Address,High,40.45459747314453,-79.8941879272461,house,place,40.4548974125589,-79.8946048952904
"1321  Vinemont ST PIttsburgh, PA",Address,High,40.433013916015625,-80.04854583740234,house,place,40.4330956903328,-80.0486163187299
"174  Hazlett ST PIttsburgh, PA",Address,High,40.47712907195091,-80.00118814408779,house,place,40.4773003,-80.0005174
"2176  Webster AV PIttsburgh, PA",Address,High,40.447162,-79.977905,house,place,40.4471585294118,-79.9781080588235
"1324  Chicago ST PIttsburgh, PA",Address,High,40.478346794843674,-80.00133030116558,house,place,40.478657405642,-80.0005438697278
"1262  Nolan CT PIttsburgh, PA",Address,High,40.45984894037247,-79.88669939339161,,,,
"116  Hemlock ST PIttsburgh, PA",Address,High,40.45774841308594,-80.00564575195312,house,place,40.4576525555556,-80.0057215555556
"2211  Wilner DR PIttsburgh, PA",Address,High,40.45390319824219,-79.86903381347656,house,place,40.4540620667958,-79.8675347161022
"Chalfont ST &  Estella AV PIttsburgh, PA",RoadIntersection,High,40.41667006909847,-80.00040024518967,,,,
"640  Thompson ST PIttsburgh, PA",Address,High,40.465965270996094,-79.90959167480469,house,place,40.4660483,-79.9096821
"216  Wilbur ST PIttsburgh, PA",Address,High,40.407535552978516,-79.99327850341797,house,place,40.4075698979592,-79.9928112244898
"137  Auburn ST PIttsburgh, PA",Address,High,40.49304932355881,-79.79088954627514,house,place,40.4630691500779,-79.9157336076045
"293  40th ST PIttsburgh, PA",Address,High,40.46677017211914,-79.95941925048828,house,place,40.4665215759068,-79.9594289389063
"4705  Monongahela ST PIttsburgh, PA",Address,High,40.41338348388672,-79.94338989257812,residential,highway,40.4140981,-79.9440748
"Millbridge ST &  Manton WY PIttsburgh, PA",RoadIntersection,High,40.42127005755901,-79.99581970274448,,,,
"2316  Woodward AV PIttsburgh, PA",Address,High,40.400585,-80.022491,house,place,40.40029025,-80.02233915
"193  meridan ST PIttsburgh, PA",Address,High,40.435062408447266,-80.018798828125,house,place,40.4352234468406,-80.0189868288949
"1241 N Franklin ST PIttsburgh, PA",Address,High,40.45610046386719,-80.02429962158203,house,place,40.4562833055556,-80.0243917222222
"8  Ainsworth ST PIttsburgh, PA",Address,High,40.44402313232422,-80.03973388671875,residential,highway,40.444201,-80.0395986
"2900  Brownsville RD PIttsburgh, PA",Address,High,40.382476806640625,-79.97706604003906,house,place,40.3827,-79.976889
"7140  Bennett ST PIttsburgh, PA",Address,High,40.45667186379433,-79.8977930098772,house,place,40.4565663799117,-79.8974875384971
"89  Knox AV PIttsburgh, PA",Address,High,40.416047126054764,-79.99069467186928,house,place,40.4160456666667,-79.9906993333333
"2194  Pauline AV PIttsburgh, PA",Address,High,40.40397262573242,-80.02499389648438,house,place,40.4039145797917,-80.0247904314356
"89  Knox AV PIttsburgh, PA",Address,High,40.416047126054764,-79.99069467186928,house,place,40.4160456666667,-79.9906993333333
"2251  E.Hills DR PIttsburgh, PA",Address,High,40.454663559794426,-79.87209744751453,house,place,40.45525,-79.87118
"332  5th AV PIttsburgh, PA",Address,High,40.440456569194794,-79.99979540705681,primary,highway,40.4468715,-79.9496369
"1919  St Ives ST PIttsburgh, PA",Address,High,40.45985,-80.02317,house,place,40.4598525714286,-80.0230657619048
"514 N Highland AV PIttsburgh, PA",Address,High,40.466232,-79.922294,fuel,amenity,40.4662674,-79.9221693
"270  Kennedy AV PIttsburgh, PA",Address,High,40.47431564331055,-80.01319122314453,house,place,40.4742275099626,-80.0125697594513
"1338  Paulson AV PIttsburgh, PA",Address,High,40.469276,-79.899482,house,place,40.469404,-79.899491
"523  Boggston AV PIttsburgh, PA",Address,High,40.416618436574936,-80.00999316573143,house,place,40.4166355703749,-80.0099429428768
"Mc Kean ST & S 1st ST PIttsburgh, PA",RoadIntersection,High,40.43098032474518,-80.00030033290386,,,,
"Lorenz AV &  Janewood WY PIttsburgh, PA",RoadIntersection,High,40.44350020587444,-80.04135020077229,,,,
"468  Norton ST PIttsburgh, PA",Address,High,40.4247971624136,-80.01167893409729,house,place,40.4248931474882,-80.0114211574843
"630  BROWNSVILLE RD PIttsburgh, PA",Address,High,40.410242825746536,-79.99047540128231,house,place,40.41027985,-79.99052285
"Sheridan AV &  Kirkwood ST PIttsburgh, PA",RoadIntersection,High,40.46154007315636,-79.92337994277477,,,,
"3033  Glen Mawr ST PIttsburgh, PA",Address,High,40.45738983154297,-80.05364990234375,,,,
"329 E Warrington AV PIttsburgh, PA",Address,High,40.42109973728657,-80.00124044716358,pitch,leisure,40.4214239,-80.0016564471612
"1004  Moyer ST PIttsburgh, PA",Address,High,40.4582405090332,-80.06440734863281,house,place,40.4581904557066,-80.0642654929497
"5th AV &  Vine ST PIttsburgh, PA",RoadIntersection,High,40.43852001428604,-79.9839797616005,,,,
"1800  Centre AV PIttsburgh, PA",Address,High,40.442054748535156,-79.98298645019531,primary,highway,40.4612076,-79.9223654
"7225  Race ST PIttsburgh, PA",Address,High,40.458736,-79.894393,house,place,40.4587848588546,-79.8950962468771
"6952  Mt. Vernon ST PIttsburgh, PA",Address,High,40.462467193603516,-79.90015411376953,house,place,40.4626343632992,-79.9003324539198
"2418  Spring Garden AV PIttsburgh, PA",Address,High,40.472591400146484,-79.9876480102539,tertiary,highway,40.4764516,-79.9895694
"Wheeling ST &  Hillburn ST PIttsburgh, PA",RoadIntersection,High,40.38285009562969,-79.93163980543613,,,,
"629  Johnston AV PIttsburgh, PA",Address,High,40.40487438440323,-79.93560545146465,house,place,40.40497079204,-79.9357493311148
"1718  Belleau DR PIttsburgh, PA",Address,High,40.46102374792099,-80.00720098614693,house,place,40.460854455323,-80.0073171382154
"Browns Hill RD &  Imogene RD PIttsburgh, PA",RoadIntersection,High,40.41537992656231,-79.92482028901577,,,,
"509  Johnston AV PIttsburgh, PA",Address,High,40.40554428100586,-79.93677520751953,house,place,40.405377,-79.936894
"720  Montclair ST PIttsburgh, PA",Address,High,40.42047882080078,-79.93254852294922,house,place,40.4206048304263,-79.9324845246353
"153  Jucunda ST PIttsburgh, PA",Address,High,40.417537689208984,-79.990478515625,house,place,40.4174408887704,-79.9895777426743
"Hermitage ST & N Homewood AV PIttsburgh, PA",RoadIntersection,High,40.46019025146961,-79.89521004259586,,,,
"3001  Merwyn AV PIttsburgh, PA",Address,High,40.457061767578125,-80.0522232055664,house,place,40.457154,-80.05213
"5359  Broad ST PIttsburgh, PA",Address,High,40.465782165527344,-79.93594360351562,house,place,40.4657717045209,-79.9368801292497
"2nd AV &  Hot Metal St BRDG PIttsburgh, PA",RoadIntersection,High,40.429986524199656,-79.95775222851522,,,,
"312  Jucunda ST PIttsburgh, PA",Address,High,40.417030334472656,-79.99374389648438,house,place,40.417169897796,-79.9934864422005
"2524  Park Hill DR PIttsburgh, PA",Address,High,40.45621871948242,-79.87301635742188,house,place,40.4564269500184,-79.8724079251946
"Kelly ST &  Collier ST PIttsburgh, PA",RoadIntersection,High,40.454515475317635,-79.8926074620714,,,,
"7103  Mt Vernon ST PIttsburgh, PA",Address,High,40.462223052978516,-79.89728546142578,house,place,40.4621142455721,-79.8973186056396
"3907  Forbes AV PIttsburgh, PA",Address,High,40.44215776026249,-79.95623163878918,primary,highway,40.4395608,-79.8994473
"1829  Sundeman ST PIttsburgh, PA",Address,High,40.46792221069336,-79.98172760009766,house,place,40.467972,-79.981596
"Broad ST & N Negley AV PIttsburgh, PA",RoadIntersection,High,40.4645099490881,-79.93008010089397,,,,
"2027  DeRaud ST PIttsburgh, PA",PopulatedPlace,Medium,40.43833923339844,-79.99746704101562,,,,
"500  First AV PIttsburgh, PA",Address,High,40.43643727898598,-79.9985971301794,bank,amenity,40.4386722,-80.0051897
"219  Jacksonia ST PIttsburgh, PA",Address,High,40.457645416259766,-80.0102310180664,house,place,40.4576795714286,-80.0101774285714
"7047  Monticello ST PIttsburgh, PA",Address,High,40.460086822509766,-79.89847564697266,house,place,40.460152273142,-79.8991312581206
"2518  Mahon ST PIttsburgh, PA",Address,High,40.44765853881836,-79.9705810546875,house,place,40.4476018836816,-79.9709782272966
"220  Millbridge ST PIttsburgh, PA",Address,High,40.420097,-79.99604,house,place,40.420215744186,-79.9958894418605
"403  Orchard PL PIttsburgh, PA",Address,High,40.41814041137695,-79.99544525146484,house,place,40.4180191447909,-79.995417206108
"327  Arabella ST PIttsburgh, PA",Address,High,40.41295623779297,-79.99407958984375,house,place,40.4126493791561,-79.9936483002424
"7056  Hermitage ST PIttsburgh, PA",Address,High,40.46064376831055,-79.89806365966797,house,place,40.4608958520163,-79.8986524733781
"1301  Paulson AV PIttsburgh, PA",Address,High,40.469127,-79.901176,house,place,40.4690711,-79.9011743
"407  Parklow ST PIttsburgh, PA",Address,High,40.41325378417969,-79.99540710449219,house,place,40.4130709256257,-79.9957528681723
"1517 N Lang AV PIttsburgh, PA",Address,High,40.463256,-79.897102,house,place,40.4632792,-79.8969334
"6569  Rowan ST PIttsburgh, PA",Address,High,40.46565628051758,-79.90458679199219,house,place,40.4656315,-79.9046644
"Haberman AV &  Industry ST PIttsburgh, PA",RoadIntersection,High,40.42064979672432,-80.0024601817131,,,,
"308  Beltzhoover AV PIttsburgh, PA",Address,High,40.419624,-79.997611,house,place,40.4196725,-79.99744125
"415  Jonathan CT PIttsburgh, PA",Address,High,40.45266342163086,-79.90010070800781,house,place,40.4528903901979,-79.9002896806801
"7349  Bennett ST PIttsburgh, PA",Address,High,40.455753326416016,-79.89266967773438,house,place,40.4558015922341,-79.8933721397979
"255  East Ohio ST PIttsburgh, PA",Address,High,40.45217514038086,-80.00279998779297,house,place,40.4529806595745,-80.0030901489362
"Frankstown AV & N Homewood AV PIttsburgh, PA",RoadIntersection,High,40.457390025258064,-79.89629030227661,,,,
"1212  Justine ST PIttsburgh, PA",Address,High,40.449642181396484,-80.05590057373047,house,place,40.4494760914567,-80.0559617352245
"Boggs AV &  Greenbush ST PIttsburgh, PA",RoadIntersection,High,40.42633004486561,-80.00754967331886,,,,
"514  Curtin AV PIttsburgh, PA",Address,High,40.41780471801758,-79.99907684326172,house,place,40.418028125,-79.998919375
"1302  Lowrie ST PIttsburgh, PA",Address,High,40.459346771240234,-79.9881362915039,house,place,40.4592923845436,-79.9880187248555
"Frankstown AV &  Bennett ST PIttsburgh, PA",RoadIntersection,High,40.45801967382431,-79.90410022437572,,,,
"1105  PENNSYLVANIA AV PIttsburgh, PA",Address,High,40.44131353497505,-79.87743303179741,house,place,40.4548430700629,-80.0215370596548
"514  Avery ST PIttsburgh, PA",Address,High,40.45315170288086,-79.99993896484375,house,place,40.4530776277907,-79.9998814777637
"1062  Memory LANE PIttsburgh, PA",Address,High,40.448599085211754,-79.9786850810051,house,place,40.448076955321,-79.9800000103587
"122  Zara ST PIttsburgh, PA",Address,High,40.41567611694336,-79.98921966552734,house,place,40.4158007639191,-79.9891734964034
"7604  Kelly ST PIttsburgh, PA",Address,High,40.45398026704788,-79.89047661423683,house,place,40.4539606089589,-79.8905099721553
"2316  Osgood ST PIttsburgh, PA",Address,High,40.467037200927734,-80.00727081298828,house,place,40.4670343,-80.007324
"165  Burrows ST PIttsburgh, PA",Address,High,40.43859712779522,-79.9672045558691,residential,highway,40.4408478,-79.9710864
"7232  Hamilton AV PIttsburgh, PA",Address,High,40.454204,-79.896316,house,place,40.4543498208259,-79.8966833411131
"5100  Gloster ST PIttsburgh, PA",Address,High,40.4066976159811,-79.94432866573334,house,place,40.40688,-79.944404
"1441  Woods Run AV PIttsburgh, PA",Address,High,40.475074768066406,-80.03494262695312,house,place,40.4755355666379,-80.0343593633206
"1216  Woods Run AV PIttsburgh, PA",Address,High,40.476699,-80.030677,bar,amenity,40.4765781,-80.0306367818607
"7154  Tilden ST PIttsburgh, PA",Address,High,40.4641143232584,-79.89437185227871,house,place,40.4639931,-79.8946546
"Monticello ST & N Lang AV PIttsburgh, PA",RoadIntersection,High,40.459749698638916,-79.89779032766819,,,,
"1214  Lindberg AV PIttsburgh, PA",Address,High,40.3759541362524,-79.91141326725483,house,place,40.375847,-79.911136
"6910  Churchland ST PIttsburgh, PA",Address,High,40.473018646240234,-79.89859771728516,house,place,40.47289,-79.8983942
"1026  Lakewood ST PIttsburgh, PA",Address,High,40.445858001708984,-80.03951263427734,house,place,40.445805,-80.0396886
"2 E Chester ST PIttsburgh, PA",Address,High,40.47102302312851,-79.89708557724953,,,,
"7625  Bennett ST PIttsburgh, PA",Address,High,40.455078125,-79.88935089111328,house,place,40.4549188179362,-79.8894973749029
"1723  Belleau DR PIttsburgh, PA",Address,High,40.461049899458885,-80.00732637941837,house,place,40.460862529622,-80.0071006105946
"3500  Massachusetts AV PIttsburgh, PA",Address,High,40.478303879499435,-80.03970667719841,house,place,40.478308,-80.039658
"55  Sterling ST PIttsburgh, PA",Address,High,40.42264175415039,-79.97406768798828,house,place,40.4226304091372,-79.9740166798302
"132  Rhine PL PIttsburgh, PA",Address,High,40.46702787280083,-79.99333932995796,house,place,40.467064089629,-79.9934792200206
"Kirkpatrick ST &  Reed ST PIttsburgh, PA",RoadIntersection,High,40.44365387562187,-79.97503491184844,,,,
"1514  Monterey ST PIttsburgh, PA",Address,High,40.45766830444336,-80.01350402832031,house,place,40.457589,-80.013563
"1524  Brighton PL PIttsburgh, PA",Address,High,40.457420349121094,-80.01667022705078,house,place,40.4572471849066,-80.0168430950737
"315  Michigan ST PIttsburgh, PA",Address,High,40.41608428955078,-80.0016098022461,house,place,40.4159656700499,-80.0017288274533
"1100  Woodbine ST PIttsburgh, PA",Address,High,40.478222742676735,-79.94105435907841,house,place,40.478222,-79.941058
"1501 N Lang AV PIttsburgh, PA",Address,High,40.462886,-79.897651,house,place,40.4629,-79.897494
"270  Fern ST PIttsburgh, PA",Address,High,40.420155599713326,-79.9963440746069,residential,highway,40.4714008,-79.9353534
"212  Carver ST PIttsburgh, PA",Address,High,40.46232223510742,-79.91283416748047,house,place,40.4623325,-79.9127921
"Hawk WY &  Redlyn ST PIttsburgh, PA",RoadIntersection,High,40.41396975517273,-79.99155968427658,,,,
"Charcot ST &  Rieger WY PIttsburgh, PA",RoadIntersection,High,40.41659027338028,-79.97008994221687,,,,
"3021  Brereton ST PIttsburgh, PA",Address,High,40.45661889016628,-79.96919877827168,house,place,40.4566499103443,-79.9695358963061
"6801  Frankstown AV PIttsburgh, PA",Address,High,40.45855712890625,-79.90591430664062,house,place,40.4584258387097,-79.9062257419355
"1900  Robinson BL PIttsburgh, PA",Address,High,40.449226051568985,-79.86740089952946,,,,
"3123  Cordell PL PIttsburgh, PA",Address,High,40.41799373924732,-79.9629344791174,house,place,40.4179241737836,-79.9632618943039
"218  Zara ST PIttsburgh, PA",Address,High,40.41561508178711,-79.99150848388672,house,place,40.4157493343065,-79.9911347139446
"N Charles ST &  Perrysville AV PIttsburgh, PA",RoadIntersection,High,40.47099016606808,-80.00858969986439,,,,
"132  Chalfont ST PIttsburgh, PA",Address,High,40.41637420654297,-80.00448608398438,house,place,40.416503,-80.004563
"121  Maywood ST PIttsburgh, PA",Address,High,40.46754455566406,-80.01155853271484,house,place,40.4675939064392,-80.0107328514695
"835  Boggs AV PIttsburgh, PA",Address,High,40.4173593968153,-80.01271829009056,house,place,40.4172096479065,-80.0126173222436
"5879  Darlington RD PIttsburgh, PA",Address,High,40.4372444152832,-79.91987609863281,house,place,40.4371598466096,-79.9200925260054
"310  Cedar AV PIttsburgh, PA",Address,High,40.4510660469532,-80.00088036060333,house,place,40.4510490238004,-80.0008559548843
"2001  Swissvale AV PIttsburgh, PA",Address,High,40.449619,-79.874473,house,place,40.449884375,-79.8742372083333
"489  Norton ST PIttsburgh, PA",Address,High,40.424537658691406,-80.0122299194336,house,place,40.4246593053516,-80.0120818340019
"7507  Mulford ST PIttsburgh, PA",Address,High,40.452615693211555,-79.89106334745884,house,place,40.4526719289477,-79.8910712447887
"301 E Mc Intyre AV PIttsburgh, PA",Address,High,40.46879196166992,-80.00628662109375,,,,
"3100  Mission ST PIttsburgh, PA",Address,High,40.420623779296875,-79.96575164794922,house,place,40.420723,-79.965739
"443  Rosedale ST PIttsburgh, PA",Address,High,40.448725149035454,-79.88766834139824,house,place,40.4487369809354,-79.8876846626525
"1920  Westmont AV PIttsburgh, PA",Address,High,40.395050048828125,-79.98834991455078,house,place,40.3950821285191,-79.988103796159
"255 E Ohio ST PIttsburgh, PA",Address,High,40.45217514038086,-80.00279998779297,house,place,40.4529806595745,-80.0030901489362
"1400  Washington BL PIttsburgh, PA",Address,High,40.4743442684412,-79.90818120539188,,,,
"Upland ST & N Lang AV PIttsburgh, PA",RoadIntersection,High,40.46274974942207,-79.89749997854233,,,,
"B ST &  California AV PIttsburgh, PA",RoadIntersection,High,40.459020137786865,-80.02017013728619,,,,
"Manhattan ST &  Nixon ST PIttsburgh, PA",RoadIntersection,High,40.45949942908856,-80.02809742285879,,,,
"2245  Wilner DR PIttsburgh, PA",Address,High,40.454130470752716,-79.86877083778381,house,place,40.454098384212,-79.8684104589947
"7024  Upland ST PIttsburgh, PA",Address,High,40.46274948120117,-79.8984146118164,house,place,40.4629596823749,-79.89882623147
"866  Mt Pleasant RD PIttsburgh, PA",Address,High,40.47508925199509,-79.9995144456625,house,place,40.4747071,-80.0000515
"7208  Mt Vernon ST PIttsburgh, PA",Address,High,40.46129867434502,-79.8943792283535,house,place,40.461291663183,-79.8944544435969
"1323 N Lang AV PIttsburgh, PA",Address,High,40.461841,-79.897834,house,place,40.4616204303136,-79.8976538624334
"2123  Wrights WY PIttsburgh, PA",Address,High,40.42903518676758,-79.97522735595703,house,place,40.4290367533366,-79.9757604365578
"Stratmore ST &  Clairtonica ST PIttsburgh, PA",RoadIntersection,High,40.438399985432625,-80.0559601932764,,,,
"3012  Vancroft ST PIttsburgh, PA",Address,High,40.45046590268612,-79.96488846838474,house,place,40.4504005333299,-79.9649311935271
"4710  Baum BL PIttsburgh, PA",Address,High,40.4538,-79.949707,,,,
"424  Charles ST PIttsburgh, PA",Address,High,40.416202545166016,-79.99691009521484,house,place,40.4163639097567,-79.9957226110776
"5160  Penn AV PIttsburgh, PA",Address,High,40.464447,-79.94046,house,place,40.4646153355291,-79.9407406512554
"800  Blossom WY PIttsburgh, PA",Address,High,40.45710705220699,-79.99708972871304,house,place,40.457137,-79.997147
"Perrysville AV & N Charles ST PIttsburgh, PA",RoadIntersection,High,40.47099016606808,-80.00858969986439,,,,
"915  Liberty AV PIttsburgh, PA",Address,High,40.443294525146484,-79.99759674072266,secondary,highway,40.4560323,-79.9753276
"466  Wabana ST PIttsburgh, PA",Address,High,40.49138641357422,-80.02493286132812,house,place,40.4913865,-80.0248176
"1409  Orator ST PIttsburgh, PA",Address,High,40.45732498168945,-80.0707778930664,house,place,40.457454335345,-80.0707887745603
"Arlington AV &  St Patrick ST PIttsburgh, PA",RoadIntersection,High,40.417940095067024,-79.97901029884815,,,,
"2852  Penn AV PIttsburgh, PA",Address,High,40.457599,-79.974113,house,place,40.457310806766,-79.9747975976907
"Burrows ST &  Brackenridge ST PIttsburgh, PA",,,,,,,,
"Ashlyn ST &  Bergman ST PIttsburgh, PA",RoadIntersection,High,40.457738810382516,-80.05584828593936,,,,
"606 N Homewood AV PIttsburgh, PA",Address,High,40.454809069633484,-79.89732295274734,house,place,40.4547937170157,-79.8972902250039
"5th AV &  Pride ST PIttsburgh, PA",RoadIntersection,High,40.43857030570507,-79.98503990471363,,,,
"Kelly ST & N Homewood AV PIttsburgh, PA",RoadIntersection,High,40.45551985502243,-79.89699974656105,,,,
"1517  Federal ST PIttsburgh, PA",Address,High,40.45869064331055,-80.0080337524414,house,place,40.4587366923077,-80.0078253846154
"1615  Clairtonica ST PIttsburgh, PA",Address,High,40.440338134765625,-80.05860900878906,residential,highway,40.4397943,-80.0576784
"2134  Rhine ST PIttsburgh, PA",Address,High,40.46657256782055,-79.99394416809082,house,place,40.4665884285714,-79.993866
"2440  Wylie AV PIttsburgh, PA",Address,High,40.44782392680645,-79.97222900390625,house,place,40.4477866242766,-79.9722186423431
"343  Smith WY PIttsburgh, PA",Address,High,40.42384497821331,-80.00691331923008,house,place,40.4238901907729,-80.0069672725082
"1635  Sandusky CT PIttsburgh, PA",Address,High,40.459839552640915,-80.00615023076534,house,place,40.4597019837022,-80.0057779093633
"621  Winfield ST PIttsburgh, PA",Address,High,40.4645881652832,-79.90926361083984,house,place,40.4643909095179,-79.9093756562304
"Rosedale ST &  Madiera ST PIttsburgh, PA",RoadIntersection,High,40.44845156996002,-79.88776197496674,,,,
"660  1st AV PIttsburgh, PA",Address,High,40.4350471496582,-79.99598693847656,,,,
"Perrysville AV & N Charles ST PIttsburgh, PA",RoadIntersection,High,40.47099016606808,-80.00858969986439,,,,
"7724  Formosa WY PIttsburgh, PA",Address,High,40.45294560492039,-79.88810487091541,service,highway,40.4551911,-79.8976906
"7340  Hamilton AV PIttsburgh, PA",Address,High,40.45377105474472,-79.89398494362831,house,place,40.4537558559561,-79.8940767960231
"849  Brightridge ST PIttsburgh, PA",Address,High,40.461874678730965,-80.01840725541115,house,place,40.4618075221372,-80.0184259952429
"6904  Chaucer ST PIttsburgh, PA",Address,High,40.4639892578125,-79.90046691894531,house,place,40.4640915802709,-79.9004129126373
"1044  Brushton AV PIttsburgh, PA",Address,High,40.457746759057045,-79.88825775682926,house,place,40.457719,-79.888167
"2351  Brownsville RD PIttsburgh, PA",Address,High,40.38777160644531,-79.98392486572266,house,place,40.3876683867498,-79.9840769488699
"2303  East Hills DR PIttsburgh, PA",Address,High,40.4552536457777,-79.87109899520874,house,place,40.455592,-79.871025
"201 N Graham ST PIttsburgh, PA",Address,High,40.46564483642578,-79.93472290039062,house,place,40.4656084,-79.9347324
"7904  Hamilton AV PIttsburgh, PA",Address,High,40.451823100447655,-79.88546893000603,house,place,40.4517949387755,-79.8854575102041
"7902  Hamilton AV PIttsburgh, PA",Address,High,40.45164489746094,-79.88538360595703,house,place,40.4517974693878,-79.885468755102
"3025  Zephyr AV PIttsburgh, PA",Address,High,40.45682907104492,-80.05425262451172,house,place,40.4570066431219,-80.054244736583
"601  Brushton AV PIttsburgh, PA",Address,High,40.452915,-79.889305,house,place,40.452868,-79.889246
"135  Zara ST PIttsburgh, PA",Address,High,40.41606903076172,-79.98992156982422,house,place,40.4159512672804,-79.9897289885042
"Eckert ST &  Lecky AV PIttsburgh, PA",RoadIntersection,High,40.47170028090477,-80.03652021288872,,,,
"6424  Apple AV PIttsburgh, PA",Address,High,40.4678955078125,-79.90583801269531,house,place,40.4679388,-79.9057847
"Butler ST &  Baker ST PIttsburgh, PA",RoadIntersection,High,40.489169612277834,-79.93336121941581,,,,
"5620  2nd AV PIttsburgh, PA",Address,High,40.400421142578125,-79.93880462646484,,,,
"Brackenridge ST &  Oak Hill DR PIttsburgh, PA",RoadIntersection,High,40.444585346704436,-79.96983134081277,,,,
"5011  Dearborn ST PIttsburgh, PA",Address,High,40.466068267822266,-79.94349670410156,house,place,40.4659568799387,-79.9437545672744
"1514 E Carson ST PIttsburgh, PA",Address,High,40.428688049316406,-79.98294067382812,pub,amenity,40.428679,-79.9829410329832
"Broad ST & N Evaline ST PIttsburgh, PA",RoadIntersection,High,40.466209799051285,-79.94083978235722,,,,
"3325  Juliet ST PIttsburgh, PA",Address,High,40.43392562866211,-79.9565200805664,house,place,40.4338578745084,-79.9563180179648
"1108  Speck ST PIttsburgh, PA",Address,High,40.48972702026367,-80.03140258789062,house,place,40.4897621856156,-80.0311647313926
"5600  Broad ST PIttsburgh, PA",Address,High,40.46441271901131,-79.92993995547295,house,place,40.4645601391329,-79.9304957919644
"Grape ST &  Knox AV PIttsburgh, PA",RoadIntersection,High,40.412729904055595,-79.99043986201286,,,,
"135  Zara ST PIttsburgh, PA",Address,High,40.41606903076172,-79.98992156982422,house,place,40.4159512672804,-79.9897289885042
"1322 E Carson ST PIttsburgh, PA",Address,High,40.42862319946289,-79.98439025878906,house,place,40.42867035,-79.9843893459028
"109 E Agnew AV PIttsburgh, PA",Address,High,40.395713806152344,-79.98579406738281,house,place,40.3955082338001,-79.9859406824294
"East Liberty BL &  Penn AV PIttsburgh, PA",RoadIntersection,High,40.45747987926006,-79.91741001605988,,,,
"3141  Cordell PL PIttsburgh, PA",Address,High,40.4180071502924,-79.96288150548935,house,place,40.4179697578249,-79.9631285320502
"7819  Hamilton AV PIttsburgh, PA",Address,High,40.452419,-79.886573,house,place,40.4521988988281,-79.8864887202235
"1535  Summerdale ST PIttsburgh, PA",Address,High,40.45610427856445,-80.07494354248047,house,place,40.4562689544217,-80.0740842326011
"Woodlow ST &  Crucible ST PIttsburgh, PA",RoadIntersection,High,40.44708967208862,-80.0510597974062,,,,
"Shetland ST &  Victor WY PIttsburgh, PA",RoadIntersection,High,40.46374015510082,-79.90945994853973,,,,
"7352  Hamilton AV PIttsburgh, PA",Address,High,40.45373283326626,-79.89382065832615,house,place,40.4537359483635,-79.893988297725
"1527  Summerdale ST PIttsburgh, PA",Address,High,40.45611572265625,-80.07454681396484,house,place,40.4562736710284,-80.0738811190479
"748  Brownsville RD PIttsburgh, PA",Address,High,40.40868377685547,-79.99150085449219,house,place,40.408588375,-79.991295875
"947  Woodlow ST PIttsburgh, PA",Address,High,40.44546760618687,-80.05243174731731,house,place,40.445915,-80.05215
"2441  Bedford AV PIttsburgh, PA",Address,High,40.45030161738396,-79.97354932129383,house,place,40.4503088235294,-79.9736534411765
"Arch ST &  Samsonia WY PIttsburgh, PA",RoadIntersection,High,40.457339733839035,-80.00938028097153,,,,
"1283  Lakewood ST PIttsburgh, PA",Address,High,40.44901657104492,-80.04174041748047,house,place,40.4490176780451,-80.0415516985519
"1115  Amanda ST PIttsburgh, PA",Address,High,40.40497970581055,-79.98896789550781,tertiary,highway,40.4166578,-79.9881561
"7227  Idlewild ST PIttsburgh, PA",Address,High,40.45806884765625,-79.89466857910156,house,place,40.4581053043507,-79.8953204500714
"8350  Frankstown AV PIttsburgh, PA",Address,High,40.456375,-79.877975,house,place,40.4562954425022,-79.8784769484052
"3417  Fleming AV PIttsburgh, PA",Address,High,40.47712326049805,-80.0385971069336,house,place,40.4770822287845,-80.038372296256
"6900  Apple AV PIttsburgh, PA",Address,High,40.46521759033203,-79.90019226074219,house,place,40.4650937,-79.9003105
"7082  Lemington AV PIttsburgh, PA",Address,High,40.469131,-79.896713,house,place,40.469184,-79.896522
"220 S Fairmount ST PIttsburgh, PA",Address,High,40.46198272705078,-79.93406677246094,house,place,40.4619539,-79.9340684432121
"2723  Sacramento AV PIttsburgh, PA",Address,High,40.455448,-80.048477,house,place,40.4552348926486,-80.0481104894192
"Schuler ST &  Mountain AV PIttsburgh, PA",RoadIntersection,High,40.40966011583805,-79.97738018631935,,,,
"800  Suismon ST PIttsburgh, PA",Address,High,40.45583836734295,-79.9972104281187,house,place,40.455869,-79.997223
